detection_id,sequence_id,class,order,family,genus,species,common_name,age,sex,group_number
cd15824,2969209,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15825,2969208,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15826,2969210,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15827,2969222,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15828,2969223,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15829,2969224,Aves, , , , ,Bird, , ,1
cd15830,2969231,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15831,2969238,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15832,2969252,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15833,2969261,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15834,2969271,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15835,2969276,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15836,2969280,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15837,2969281,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15838,2969288,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15839,2969292,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15840,2969291,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15841,2969294,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15842,2969297,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15843,2969301,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15844,2969302,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15845,2969305,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15846,2969308,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15847,2969312,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15848,2969313,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15849,2969317,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15850,2969319,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15851,2969322,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15852,2969323,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15853,2969326,Mammalia,Rodentia,Sciuridae,Glaucomys,sabrinus,Northern Flying Squirrel, , ,1
cd15854,2969328,Mammalia,Rodentia,Sciuridae,Glaucomys,sabrinus,Northern Flying Squirrel, , ,1
cd15855,2969335,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15856,2969334,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15857,2969339,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15858,2969338,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd15859,2969340,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15860,2969343,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15861,2969353,Mammalia,Rodentia,Sciuridae,Glaucomys,sabrinus,Northern Flying Squirrel, , ,1
cd15862,2969352,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15863,2969358,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15864,2969363,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15865,2969362,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd15866,2969366,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15867,3933942,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15868,3933943,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15869,3933946,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd15870,3933950,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15871,3933949,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15872,3933954,Mammalia,Rodentia, , , ,Rodent, , ,1
cd15873,3933958,Mammalia, , , , ,Mammal, , ,1
cd15874,3933964,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15875,3933969,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15876,3933968,Aves, , , , ,Bird, , ,1
cd15877,3933970,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15878,3933967,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd15879,3933976,Aves,Passeriformes,Turdidae,Ixoreus,naevius,Varied Thrush, , ,1
cd15880,3933977,Mammalia, , , , ,Mammal, , ,1
cd15881,3933981,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15882,2968854,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15883,2968855,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15884,2968859,Aves,Passeriformes,Passerellidae,Junco,hyemalis,Dark-eyed Junco, , ,1
cd15885,2968863,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15886,2968864,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15887,2968866,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15888,2968871,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15889,2968877,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15890,2968879,Aves,Passeriformes,Troglodytidae,Thryomanes,bewickii,Bewick's Wren, , ,1
cd15891,2968880,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15892,2968894,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15893,2968904,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15894,2968913,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15895,2968918,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15896,2968920,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15897,2968921,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15898,2968924,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15899,2968935,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15900,2968937,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15901,2968941,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15902,2968940,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15903,2968948,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15904,2968951,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15905,2968956,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15906,2968958,Aves,Passeriformes,Turdidae, , ,Turdidae Family, , ,1
cd15907,2968959,Aves, , , , ,Bird, , ,1
cd15908,2968975,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15909,2968979,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15910,2968984,Aves, , , , ,Bird, , ,1
cd15911,2968983,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15912,2968987,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15913,2968991,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15914,2968992,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15915,2968995,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15916,2968999,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15917,2969020,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15918,2969019,Aves, , , , ,Bird, , ,1
cd15919,2969021,Aves,Passeriformes, , , ,Passeriformes Order, , ,1
cd15920,2969024,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15921,2969026,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15922,2969028,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15923,2969032,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15924,2969040,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15925,2969044,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15926,2969045,Aves,Passeriformes,Troglodytidae,Thryomanes,bewickii,Bewick's Wren, , ,1
cd15927,2969046,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15928,2969048,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15929,2969056,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15930,2969054,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15931,2969055,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15932,2969058,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15933,2969061,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15934,2969060,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15935,2969064,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15936,2969066,Aves, , , , ,Bird, , ,1
cd15937,2969067,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15938,2969068,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15939,2969070,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15940,2969072,Aves,Passeriformes,Turdidae,Catharus,swainsoni,Swainson's Thrush, , ,1
cd15941,2969074,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15942,2969077,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15943,2969078,Aves,Passeriformes,Passerellidae,Melospiza,melodia,Song Sparrow, , ,1
cd15944,2969086,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15945,2969088,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15946,2969089,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15947,2969093,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15948,2969096,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15949,2969099,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd15950,2969100,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15951,2969103,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15952,2969104,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15953,2969110,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15954,2969112,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15955,2969114,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15956,2969116,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15957,2969121,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15958,2969126,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15959,2969137,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15960,2969140,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15961,2969139,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15962,2969143,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15963,2969145,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15964,2969146,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15965,2969151,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15966,2969150,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15967,2969152,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15968,2969155,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15969,2969157,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15970,2969159,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15971,2969160,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15972,2969162,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15973,2969167,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15974,2969166,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15975,2969170,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15976,2969169,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd15977,2969174,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15978,3853232,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd15979,3853233,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15980,3853236,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15981,3853239,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15982,3853245,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd15983,3853249,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15984,3853251,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15985,3853256,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15986,3853262,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15987,4003785,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15988,4003784,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd15989,4003798,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15990,4003797,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd15991,4003799,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15992,4003806,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15993,4003813,Aves, , , , ,Bird, , ,1
cd15994,4003812,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15995,4003814,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd15996,4003825,Aves,Passeriformes,Turdidae,Ixoreus,naevius,Varied Thrush, , ,1
cd15997,4003857,Mammalia, , , , ,Mammal, , ,1
cd15998,4003870,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd15999,4003869,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16000,4003878,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16001,4003877,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16002,4003895,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16003,4003907,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16004,4003914,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd16005,4003913,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16006,4003927,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd16007,4003938,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16008,4003945,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16009,4003947,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16010,4003946,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16011,4003957,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16012,4004012,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16013,4004013,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16014,4004024,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16015,4004023,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16016,4004037,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16017,4004036,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16018,4004049,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16019,4004050,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16020,4004058,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16021,4004069,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16022,4004068,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16023,4004080,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16024,4004089,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16025,4004102,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16026,4004103,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16027,4004112,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16028,4004121,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16029,4004128,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16030,4004129,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16031,4004137,Aves,Passeriformes,Passerellidae,Passerella,iliaca,Red Fox-sparrow, , ,1
cd16032,4004160,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16033,4004158,Aves,Passeriformes,Passerellidae,Pipilo,maculatus,Spotted Towhee, , ,1
cd16034,4004171,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16035,4004174,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16036,4004227,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16037,4004226,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16038,4004264,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16039,4004265,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16040,4004263,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16041,4004275,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16042,4004286,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16043,4004293,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16044,4004294,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16045,4004313,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16046,4004314,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16047,4004322,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16048,4004335,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16049,4004345,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16050,4004360,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16051,4004367,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16052,4004390,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16053,4004401,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16054,4004431,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16055,4004439,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16056,4004460,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16057,4004475,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16058,4004486,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16059,4004503,Mammalia,Rodentia,Sciuridae,Neotamias,townsendii,Townsend's Chipmunk, , ,1
cd16060,4004504,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16061,4004511,Mammalia,Rodentia,Cricetidae,Peromyscus, ,Peromyscus Species, , ,1
cd16062,4004512,Aves,Passeriformes,Troglodytidae,Troglodytes,troglodytes,Wren, , ,1
cd16063,4004513,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16064,2968693,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16065,2968701,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16066,2968700,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16067,2968713,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16068,2968714,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16069,2968716,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16070,2968718,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16071,2968720,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16072,2968721,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16073,2968782,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16074,2968783,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16075,2968809,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16076,2968821,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16077,2968829,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16078,2968830,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd16079,2968833,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16080,3853465,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16081,3853470,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16082,3853476,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16083,3853482,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16084,3853492,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16085,3853500,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd16086,3853518,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,hemionus,Mule Deer, , ,1
cd16087,3853528,Mammalia,Rodentia,Sciuridae,Tamiasciurus,douglasii,Douglas's Squirrel, , ,1
cd16088,4023542,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,hemionus,Mule Deer, , ,1
cd16089,4023559,Mammalia,Rodentia,Sciuridae,Sciurus,carolinensis,Eastern Gray Squirrel, , ,1
cd16090,4023560,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,hemionus,Mule Deer, , ,1
cd16091,4023568,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16092,2943058,Mammalia,Primates,Hominidae,Homo,sapiens,Human-Camera Trapper, , ,1
cd16093,2943059,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16094,2943071,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
cd16095,2972380,Aves, , , , ,Bird, , ,1
cd16096,2972381,Aves, , , , ,Bird, , ,1
cd16097,2972383,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote, , ,1
